Gurobi 9.1.2 (linux64) logging started Sat Mar  5 17:55:33 2022

Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44541 rows, 44641 columns and 549941 nonzeros
Model fingerprint: 0x443d76b3
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Presolve removed 8441 rows and 8441 columns
Presolve time: 4.43s
Presolved: 36100 rows, 36200 columns, 509123 nonzeros
Presolved model has 372223 quadratic objective terms

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   59846    2.4862654e+00   0.000000e+00   2.051278e+02   6489s
   59948    2.3028690e+00   0.000000e+00   2.892664e+01   6519s
   60050    2.3028690e+00   0.000000e+00   4.128346e+01   6550s
   60152    2.3028690e+00   0.000000e+00   7.580108e+01   6580s
   60254    2.3028690e+00   0.000000e+00   8.106109e+01   6610s
   60356    2.3028690e+00   0.000000e+00   1.059757e+02   6638s
   60458    2.3028690e+00   0.000000e+00   1.589101e+02   6669s
   60560    2.3028690e+00   0.000000e+00   1.673151e+02   6698s
   60662    2.1246277e+00   0.000000e+00   1.562270e+01   6728s
   60764    2.1246277e+00   0.000000e+00   2.398139e+01   6765s
   60866    2.1246277e+00   0.000000e+00   2.738213e+01   6797s
   60968    2.1246277e+00   0.000000e+00   5.062783e+01   6827s
   61070    2.1246277e+00   0.000000e+00   5.181268e+01   6857s
   61172    2.1246277e+00   0.000000e+00   9.310785e+01   6888s
   61274    2.1246277e+00   0.000000e+00   1.260887e+02   6919s
   61376    2.0843784e+00   0.000000e+00   9.250737e+00   6951s
   61478    2.0843784e+00   0.000000e+00   1.522586e+01   6981s
   61580    2.0843784e+00   0.000000e+00   2.517928e+01   7016s
   61682    2.0843784e+00   0.000000e+00   3.210301e+01   7048s
   61784    2.0843784e+00   0.000000e+00   3.643398e+01   7079s
   61886    2.0843784e+00   0.000000e+00   7.439984e+01   7114s
   61988    2.0843784e+00   0.000000e+00   8.733698e+01   7145s
   62090    2.0455300e+00   0.000000e+00   3.205655e+00   7179s
   62192    2.0455300e+00   0.000000e+00   4.003397e+00   7221s
   62294    2.0455300e+00   0.000000e+00   4.057449e+00   7254s
   62396    2.0455300e+00   0.000000e+00   6.838726e+00   7287s
   62498    2.0455300e+00   0.000000e+00   1.026084e+01   7321s
   62600    2.0455300e+00   0.000000e+00   1.127864e+01   7364s
   62702    2.0455300e+00   0.000000e+00   1.197778e+01   7398s
   62804    2.0428814e+00   0.000000e+00   2.064896e+00   7434s
   62906    2.0428814e+00   0.000000e+00   2.716702e+00   7467s
   63008    2.0428814e+00   0.000000e+00   2.689246e+00   7504s
   63110    2.0428814e+00   0.000000e+00   3.239763e+00   7538s
   63212    2.0428814e+00   0.000000e+00   3.942383e+00   7573s
   63314    2.0428814e+00   0.000000e+00   4.121717e+00   7624s
   63416    2.0428814e+00   0.000000e+00   8.410742e+00   7664s
   63518    2.0402658e+00   0.000000e+00   1.176963e+00   7701s
   63620    2.0402658e+00   0.000000e+00   1.192490e+00   7751s
   63722    2.0402658e+00   0.000000e+00   1.642479e+00   7800s
   63824    2.0402658e+00   0.000000e+00   1.379641e+00   7838s
   63926    2.0402658e+00   0.000000e+00   1.107752e+00   7876s
   64028    2.0402658e+00   0.000000e+00   1.074465e+00   7914s
   64130    2.0402658e+00   0.000000e+00   1.116853e+00   7953s
   64232    2.0402658e+00   0.000000e+00   1.702019e+00   7997s
   64334    2.0402627e+00   0.000000e+00   8.799933e-01   8043s
   64436    2.0402627e+00   0.000000e+00   9.219364e-01   8083s
   64538    2.0402627e+00   0.000000e+00   8.354574e-01   8131s
   64640    2.0402627e+00   0.000000e+00   7.879937e-01   8190s
   64742    2.0402627e+00   0.000000e+00   7.740420e-01   8227s
   64844    2.0402627e+00   0.000000e+00   7.364086e-01   8266s
   64946    2.0402627e+00   0.000000e+00   8.025446e-01   8313s
   65048    2.0402593e+00   0.000000e+00   6.014091e-01   8362s
   65150    2.0402593e+00   0.000000e+00   7.168390e-01   8408s
   65252    2.0402593e+00   0.000000e+00   6.338690e-01   8448s
   65354    2.0402593e+00   0.000000e+00   5.565049e-01   8492s
   65456    2.0402593e+00   0.000000e+00   5.666113e-01   8536s
   65558    2.0402593e+00   0.000000e+00   5.602213e-01   8577s
   65660    2.0402593e+00   0.000000e+00   7.486437e-01   8616s
   65762    2.0402583e+00   0.000000e+00   4.461063e-01   8655s
   65864    2.0402583e+00   0.000000e+00   4.781859e-01   8698s
   65966    2.0402583e+00   0.000000e+00   4.567094e-01   8739s
   66068    2.0402583e+00   0.000000e+00   4.110946e-01   8781s
   66170    2.0402583e+00   0.000000e+00   4.132391e-01   8821s
   66272    2.0402583e+00   0.000000e+00   3.907789e-01   8870s
   66374    2.0402583e+00   0.000000e+00   3.553169e-01   8909s
   66476    2.0402575e+00   0.000000e+00   3.009073e-01   8958s
   66578    2.0402575e+00   0.000000e+00   3.441404e-01   9014s
   66680    2.0402575e+00   0.000000e+00   3.697490e-01   9056s
   66782    2.0402575e+00   0.000000e+00   2.856058e-01   9099s
   66884    2.0402575e+00   0.000000e+00   2.819448e-01   9151s
   66986    2.0402575e+00   0.000000e+00   2.724802e-01   9194s
   67088    2.0402575e+00   0.000000e+00   3.169665e-01   9241s
   67190    2.0402572e+00   0.000000e+00   2.273729e-01   9287s
   67292    2.0402572e+00   0.000000e+00   2.233937e-01   9334s
   67394    2.0402572e+00   0.000000e+00   2.427998e-01   9379s
   67496    2.0402572e+00   0.000000e+00   2.054360e-01   9423s
   67598    2.0402572e+00   0.000000e+00   2.025828e-01   9472s
   67700    2.0402572e+00   0.000000e+00   1.827570e-01   9514s
   67802    2.0402572e+00   0.000000e+00   1.740133e-01   9567s
   67904    2.0402570e+00   0.000000e+00   1.560635e-01   9613s
   68006    2.0402570e+00   0.000000e+00   1.617538e-01   9663s
   68108    2.0402570e+00   0.000000e+00   1.906458e-01   9722s
   68210    2.0402570e+00   0.000000e+00   1.503826e-01   9771s
   68312    2.0402570e+00   0.000000e+00   1.502860e-01   9841s
   68414    2.0402570e+00   0.000000e+00   1.615587e-01   9889s
   68516    2.0402570e+00   0.000000e+00   1.226463e-01   9949s
   68618    2.0402570e+00   0.000000e+00   1.170900e-01  10024s
   68720    2.0402570e+00   0.000000e+00   1.161558e-01  10077s
   68822    2.0402570e+00   0.000000e+00   1.261318e-01  10125s
   68924    2.0402570e+00   0.000000e+00   1.080156e-01  10177s
   69026    2.0402570e+00   0.000000e+00   1.036369e-01  10240s
   69128    2.0402570e+00   0.000000e+00   1.127020e-01  10295s
   69230    2.0402570e+00   0.000000e+00   9.207511e-02  10339s
   69332    2.0402569e+00   0.000000e+00   7.902839e-02  10386s
   69434    2.0402569e+00   0.000000e+00   8.617532e-02  10439s
   69536    2.0402569e+00   0.000000e+00   9.113118e-02  10489s
   69638    2.0402569e+00   0.000000e+00   7.184541e-02  10537s
   69740    2.0402569e+00   0.000000e+00   7.086860e-02  10603s
   69842    2.0402569e+00   0.000000e+00   6.848811e-02  10666s
   69944    2.0402569e+00   0.000000e+00   6.097329e-02  10717s
   70046    2.0402569e+00   0.000000e+00   6.063388e-02  10776s
   70148    2.0402569e+00   0.000000e+00   6.948316e-02  10824s
   70250    2.0402569e+00   0.000000e+00   5.957451e-02  10879s
   70352    2.0402569e+00   0.000000e+00   5.276917e-02  10930s
   70454    2.0402569e+00   0.000000e+00   6.065745e-02  10997s
   70556    2.0402569e+00   0.000000e+00   4.728554e-02  11048s
   70658    2.0402569e+00   0.000000e+00   4.061138e-02  11098s
   70760    2.0402569e+00   0.000000e+00   3.961615e-02  11171s
   70862    2.0402569e+00   0.000000e+00   4.963979e-02  11228s
   70964    2.0402569e+00   0.000000e+00   3.735744e-02  11287s
   71066    2.0402569e+00   0.000000e+00   3.653508e-02  11357s
   71168    2.0402569e+00   0.000000e+00   2.874756e-02  11415s
   71270    2.0402568e+00   0.000000e+00   2.293970e-02  11474s
   71372    2.0402568e+00   0.000000e+00   2.215497e-02  11568s
   71474    2.0402568e+00   0.000000e+00   2.439893e-02  11632s
   71576    2.0402568e+00   0.000000e+00   1.747893e-02  11695s
   71678    2.0402568e+00   0.000000e+00   1.455864e-02  11761s
   71780    2.0402568e+00   0.000000e+00   1.211587e-02  11856s
   71882    2.0402568e+00   0.000000e+00   5.879910e-03  11931s
   71984    2.0402568e+00   0.000000e+00   3.244061e-03  12022s
   72086    2.0402568e+00   0.000000e+00   1.349524e-03  12104s
   72188    2.0402568e+00   0.000000e+00   4.268427e-04  12184s
   72290    2.0402568e+00   0.000000e+00   0.000000e+00  12258s
   72304    2.0402568e+00   0.000000e+00   0.000000e+00  12491s

Solved in 72304 iterations and 12490.94 seconds
Optimal objective  2.040256801e+00
Warning: unscaled primal violation = 5.18013e-05 and residual = 2.92792e-09
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44542 rows, 44641 columns and 549946 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.0402568e+00   0.000000e+00   0.000000e+00     49s
      15    2.1031756e+00   0.000000e+00   0.000000e+00     76s

Solved in 15 iterations and 76.08 seconds
Optimal objective  2.103175562e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44543 rows, 44641 columns and 549959 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.1031756e+00   0.000000e+00   0.000000e+00     44s
      13    2.2055503e+00   0.000000e+00   0.000000e+00     77s

Solved in 13 iterations and 77.15 seconds
Optimal objective  2.205550290e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44544 rows, 44641 columns and 549976 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.2055503e+00   0.000000e+00   0.000000e+00     58s
      13    2.3593236e+00   0.000000e+00   0.000000e+00     95s

Solved in 13 iterations and 95.16 seconds
Optimal objective  2.359323645e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44545 rows, 44641 columns and 549997 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.3593236e+00   0.000000e+00   0.000000e+00     68s
       8    2.4301273e+00   0.000000e+00   0.000000e+00    122s

Solved in 8 iterations and 121.96 seconds
Optimal objective  2.430127336e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44546 rows, 44641 columns and 550022 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.4301273e+00   0.000000e+00   0.000000e+00     90s
       8    2.4607624e+00   0.000000e+00   0.000000e+00    155s

Solved in 8 iterations and 155.36 seconds
Optimal objective  2.460762396e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44547 rows, 44641 columns and 550045 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.4607624e+00   0.000000e+00   0.000000e+00    136s
      18    2.5322032e+00   0.000000e+00   0.000000e+00    208s

Solved in 18 iterations and 207.62 seconds
Optimal objective  2.532203243e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44548 rows, 44641 columns and 550074 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.5322032e+00   0.000000e+00   0.000000e+00    120s
      15    2.6080144e+00   0.000000e+00   0.000000e+00    184s

Solved in 15 iterations and 183.54 seconds
Optimal objective  2.608014368e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44549 rows, 44641 columns and 550101 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.6080144e+00   0.000000e+00   0.000000e+00    128s
      16    2.6529519e+00   0.000000e+00   0.000000e+00    200s

Solved in 16 iterations and 199.78 seconds
Optimal objective  2.652951856e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44550 rows, 44641 columns and 550130 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.6529519e+00   0.000000e+00   0.000000e+00    133s
      12    2.7103591e+00   0.000000e+00   0.000000e+00    243s

Solved in 12 iterations and 243.36 seconds
Optimal objective  2.710359117e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44551 rows, 44641 columns and 550155 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.7103591e+00   0.000000e+00   0.000000e+00    169s
      12    2.7473464e+00   0.000000e+00   0.000000e+00    238s

Solved in 12 iterations and 237.95 seconds
Optimal objective  2.747346432e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44552 rows, 44641 columns and 550186 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.7473464e+00   0.000000e+00   0.000000e+00    151s
      21    2.8238611e+00   0.000000e+00   0.000000e+00    307s

Solved in 21 iterations and 306.78 seconds
Optimal objective  2.823861088e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44553 rows, 44641 columns and 550219 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.8238611e+00   0.000000e+00   0.000000e+00    284s
      14    2.8615842e+00   0.000000e+00   0.000000e+00    375s

Solved in 14 iterations and 375.39 seconds
Optimal objective  2.861584232e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44554 rows, 44641 columns and 550252 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.8615842e+00   0.000000e+00   0.000000e+00    238s
      15    2.9156357e+00   0.000000e+00   0.000000e+00    344s

Solved in 15 iterations and 343.57 seconds
Optimal objective  2.915635658e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44555 rows, 44641 columns and 550281 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.9156357e+00   0.000000e+00   0.000000e+00    163s
      15    2.9570077e+00   0.000000e+00   0.000000e+00    295s

Solved in 15 iterations and 294.72 seconds
Optimal objective  2.957007711e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44556 rows, 44641 columns and 550312 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.9570077e+00   0.000000e+00   0.000000e+00    233s
      17    3.0161077e+00   0.000000e+00   0.000000e+00    416s

Solved in 17 iterations and 416.09 seconds
Optimal objective  3.016107692e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44557 rows, 44641 columns and 550339 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    3.0161077e+00   0.000000e+00   0.000000e+00    211s
      11    3.0813763e+00   0.000000e+00   0.000000e+00    330s

Solved in 11 iterations and 330.19 seconds
Optimal objective  3.081376300e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44558 rows, 44641 columns and 550374 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    3.0813763e+00   0.000000e+00   0.000000e+00    216s
      14    3.1134956e+00   0.000000e+00   0.000000e+00    693s

Solved in 14 iterations and 692.67 seconds
Optimal objective  3.113495568e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44559 rows, 44641 columns and 550407 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    3.1134956e+00   0.000000e+00   0.000000e+00    342s
      13    3.1463156e+00   0.000000e+00   0.000000e+00    627s

Solved in 13 iterations and 626.90 seconds
Optimal objective  3.146315580e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44560 rows, 44641 columns and 550438 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    3.1463156e+00   0.000000e+00   0.000000e+00    321s
      21    3.1981573e+00   0.000000e+00   0.000000e+00    528s

Solved in 21 iterations and 527.74 seconds
Optimal objective  3.198157275e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44561 rows, 44641 columns and 550465 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    3.1981573e+00   0.000000e+00   0.000000e+00    210s
      20    3.2610864e+00   0.000000e+00   0.000000e+00    560s

Solved in 20 iterations and 559.52 seconds
Optimal objective  3.261086354e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44562 rows, 44641 columns and 550498 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    3.2610864e+00   0.000000e+00   0.000000e+00    408s
      21    3.3610505e+00   0.000000e+00   0.000000e+00    596s

Solved in 21 iterations and 595.91 seconds
Optimal objective  3.361050525e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44563 rows, 44641 columns and 550531 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    3.3610505e+00   0.000000e+00   0.000000e+00    185s
      25    3.4840485e+00   0.000000e+00   0.000000e+00    540s

Solved in 25 iterations and 540.42 seconds
Optimal objective  3.484048514e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44564 rows, 44641 columns and 550564 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    3.4840485e+00   0.000000e+00   0.000000e+00    330s
      19    3.5887265e+00   0.000000e+00   0.000000e+00    507s

Solved in 19 iterations and 506.69 seconds
Optimal objective  3.588726506e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44565 rows, 44641 columns and 550603 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    3.5887265e+00   0.000000e+00   0.000000e+00    178s
      22    3.6731606e+00   0.000000e+00   0.000000e+00    403s

Solved in 22 iterations and 402.82 seconds
Optimal objective  3.673160602e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44566 rows, 44641 columns and 550630 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    3.6731606e+00   0.000000e+00   0.000000e+00    366s
      26    3.8357170e+00   0.000000e+00   0.000000e+00    613s

Solved in 26 iterations and 612.66 seconds
Optimal objective  3.835717036e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44567 rows, 44641 columns and 550669 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    3.8357170e+00   0.000000e+00   0.000000e+00    149s
      22    3.9508123e+00   0.000000e+00   0.000000e+00    441s

Solved in 22 iterations and 440.96 seconds
Optimal objective  3.950812314e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44568 rows, 44641 columns and 550702 nonzeros
Model has 461881 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [8e-24, 1e-03]
  QObjective range [7e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    3.9508123e+00   0.000000e+00   0.000000e+00    403s
      19    4.1838052e+00   0.000000e+00   0.000000e+00    676s

Solved in 19 iterations and 676.00 seconds
Optimal objective  4.183805192e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 44569 rows, 44641 columns and 550739 nonzeros
